Date,Close,High,Low,Open,Volume,Mount
2024-02-01,7.8120012283325195,7.984641971174168,7.7774730797641904,7.984641971174168,235115,2024-02
2024-02-02,7.950114727020264,7.976010635588461,7.794737629178901,7.794737629178901,159233,2024-02
2024-02-05,8.010538101196289,8.122754792990895,7.950114045313048,7.984642194848617,259599,2024-02
2024-02-06,8.027800559997559,8.079592359611894,7.9328475553449245,8.001904660190391,194857,2024-02
2024-02-07,8.010538101196289,8.070962980295551,7.967377708472823,8.027802587572085,157273,2024-02
2024-02-08,7.949387550354004,7.993064835623756,7.8882378514128835,7.8882378514128835,167189,2024-02
2024-02-09,7.888240337371826,7.931918469497446,7.879505377419564,7.888240337371825,181415,2024-02
2024-02-14,7.870767593383789,7.923180672203238,7.862031802550258,7.888238341959982,102662,2024-02
2024-02-15,7.81835412979126,7.896974585619533,7.792147588878808,7.862032253372624,224786,2024-02
2024-02-16,7.862031936645508,7.9231808073414465,7.800883065949569,7.8183538148237455,175841,2024-02
2024-02-19,7.827090263366699,7.879504180574328,7.809618679933839,7.862032597141468,160193,2024-02
2024-02-20,7.800885200500488,7.8620340879285555,7.774677820381795,7.8270917475280735,221524,2024-02
2024-02-21,7.800885200500488,7.870769881301453,7.774677820381795,7.809620160782277,132521,2024-02
2024-02-22,7.853296756744385,7.853296756744385,7.774676297965767,7.800883672952604,172780,2024-02
2024-02-23,7.853296756744385,7.862032548406663,7.792147881290324,7.853296756744385,195729,2024-02
2024-02-26,7.783412456512451,7.862032918996979,7.774676664438396,7.853297126922924,197127,2024-02
2024-02-27,7.774676322937012,7.8270902399880855,7.739733989266612,7.783412114627349,164712,2024-02
2024-02-28,7.696056365966797,7.818354112007335,7.556286204206175,7.757205238987066,210905,2024-02
2024-02-29,7.687321662902832,7.739734752028341,7.582494651560784,7.73099979256811,401729,2024-02
2024-03-01,7.8358259201049805,7.896974794884751,7.669849212715694,7.687320795847592,222390,2024-03
2024-03-04,7.809619426727295,7.844561763843418,7.739734752495049,7.809619426727296,126216,2024-03
2024-03-05,7.870767593383789,7.888238341959982,7.739733230153431,7.827089472307002,205740,2024-03
2024-03-06,7.844560146331787,7.931916387655162,7.757204738099271,7.870767518583315,210588,2024-03
2024-03-07,7.888240337371826,7.949390055584126,7.827091452250603,7.844562205246206,168384,2024-03
2024-03-08,7.9324049949646,7.950072226496174,7.738070502637068,7.7999041281576496,190998,2024-03
2024-03-11,7.808737754821777,7.941238621813654,7.782237749907396,7.861737764650541,137428,2024-03
2024-03-12,7.799906253814697,7.8440735022602786,7.782239859888582,7.835239884087123,111488,2024-03
2024-03-13,7.799906253814697,7.8440735022602786,7.773406241715427,7.773406241715427,126147,2024-03
2024-03-14,7.799906253814697,7.861739896186394,7.791072635641542,7.808739871987853,201766,2024-03
2024-03-15,7.746905326843262,7.826405353876668,7.746905326843262,7.799905344865532,269803,2024-03
2024-03-18,7.729238033294678,7.7645716591786496,7.693904407410706,7.755738042102634,140678,2024-03
2024-03-19,7.755738258361816,7.799905502553353,7.72040463149261,7.72923824881494,149179,2024-03
2024-03-20,7.782238960266113,7.799905352150003,7.738071716926241,7.755738108810131,148542,2024-03
2024-03-21,7.738071441650391,7.79990507467447,7.685070583043988,7.782238683419048,190796,2024-03
2024-03-22,7.738071441650391,7.791071457836725,7.711570591137155,7.764571449743557,141999,2024-03
2024-03-25,7.755738258361816,7.817572737198014,7.73807186613727,7.73807186613727,154433,2024-03
2024-03-26,7.7734055519104,7.782239169299668,7.729238307384181,7.755738317131864,162304,2024-03
2024-03-27,7.7645721435546875,7.7734057611817695,7.738072133093585,7.7734057611817695,129604,2024-03
2024-03-28,7.994240760803223,8.321077015420888,7.738071758945047,7.738071758945047,534408,2024-03
2024-04-01,7.98540735244751,8.08257461692802,7.9500737251436755,7.994240969878499,247435,2024-04
2024-04-02,7.994240760803223,8.011907152783044,7.914739890843771,7.98540714360326,184530,2024-04
2024-04-03,8.011905670166016,8.020739285731302,7.967739277179479,7.985405665890105,80047,2024-04
2024-04-04,8.003074645996094,8.047241048634664,8.003074645996094,8.020741038567495,89740,2024-04
2024-04-05,7.994240760803223,8.064908013562713,7.96774075162344,8.003074378003184,197102,2024-04
2024-04-08,7.958510875701904,7.994239286126899,7.92278246527691,7.985306970562526,166818,2024-04
2024-04-09,7.8959856033325195,7.967442417240581,7.8691895110751,7.967442417240581,133081,2024-04
2024-04-10,7.869190692901611,7.92278288546514,7.860258376863509,7.869190692901611,163671,2024-04
2024-04-11,7.869190692901611,7.904919105221478,7.842393744787305,7.878122157107171,147293,2024-04
2024-04-12,7.8959856033325195,7.940646324983161,7.824528789424457,7.860257196378488,155700,2024-04
2024-04-15,7.904919624328613,7.931715722370047,7.860258893037824,7.860258893037824,217233,2024-04
2024-04-16,7.860259532928467,7.922784050726029,7.833463432705607,7.922784050726029,126777,2024-04
2024-04-17,7.842394828796387,7.878123246054786,7.824531046083516,7.860259463341916,109715,2024-04
2024-04-18,7.797733306884766,7.860258669647927,7.779869525975701,7.842394036906288,163116,2024-04
2024-04-19,7.81559944152832,7.833464077702956,7.779871021011786,7.797734805353684,161864,2024-04
2024-04-22,7.824529647827148,7.824529647827148,7.797732700797512,7.806665016474057,109306,2024-04
2024-04-23,7.806666851043701,7.8334638043706315,7.779870749549479,7.815599168819345,139652,2024-04
2024-04-24,7.824529647827148,7.842393427347732,7.779868921276929,7.8334619635036935,117942,2024-04
2024-04-25,7.797733306884766,7.824530255997224,7.779869525975701,7.824530255997224,116531,2024-04
2024-04-26,7.842394828796387,7.842394828796387,7.770937994279587,7.797734094265222,133705,2024-04
2024-04-29,7.824529647827148,7.860258058700822,7.797732700797512,7.842393427347732,125626,2024-04
2024-04-30,7.770936965942383,7.842393791003217,7.770936965942383,7.833462326745024,153062,2024-04
2024-05-02,7.788802146911621,7.824530561959411,7.7798698301915215,7.788802146911621,122541,2024-05
2024-05-03,7.842394828796387,7.851327146069151,7.797734094265222,7.815598728810752,119346,2024-05
2024-05-06,7.81559944152832,7.842395543957537,7.770938702924468,7.833464077702956,149239,2024-05
2024-05-07,7.81559944152832,7.833464077702956,7.779871021011786,7.81559944152832,138295,2024-05
2024-05-08,7.842394828796387,7.842394828796387,7.788802628825117,7.815598728810752,127597,2024-05
2024-05-09,7.819793701171875,7.855954564008834,7.783632838334916,7.801713700824884,194527,2024-05
2024-05-10,7.855953693389893,7.883074984119186,7.79267240597397,7.79267240597397,192730,2024-05
2024-05-13,7.774593830108643,7.883076426445684,7.774593830108643,7.828834697205644,158781,2024-05
2024-05-14,7.819793701171875,7.819793701171875,7.765552837987925,7.774593269232908,119092,2024-05
2024-05-15,7.783633708953857,7.8197945758355,7.756513274328394,7.810755005722394,163148,2024-05
2024-05-16,7.756512641906738,7.792673505840031,7.747472210387665,7.783633074320957,151559,2024-05
2024-05-17,7.810754299163818,7.837874731335976,7.747472141238126,7.75651257267651,144967,2024-05
2024-05-20,7.810754299163818,7.837874731335976,7.774593435553277,7.810754299163818,165123,2024-05
2024-05-21,7.792672634124756,7.81979306350519,7.774592635252102,7.8107534951403155,150200,2024-05
2024-05-22,7.7655534744262695,7.792673908240943,7.747472610454456,7.774593906412176,200012,2024-05
2024-05-23,7.7655534744262695,7.792673908240943,7.7384330406115955,7.7655534744262695,137235,2024-05
2024-05-24,7.783633708953857,7.8197945758355,7.765553706584573,7.774594138840751,101200,2024-05
2024-05-27,7.792672634124756,7.81979306350519,7.765552204744322,7.792672634124756,132262,2024-05
2024-05-28,7.702272415161133,7.810755015948083,7.693231982893118,7.801714583680068,246055,2024-05
2024-05-29,7.8017144203186035,7.828834854411693,7.720352255896279,7.720352255896279,366374,2024-05
2024-05-31,7.828834533691406,7.855954966673466,7.792673669000988,7.819794101983047,136487,2024-05
2024-06-03,7.828834533691406,7.855954966673466,7.801714100709347,7.828834533691406,136321,2024-06
2024-06-04,7.8740339279174805,7.883074357441894,7.828832642438218,7.828832642438218,146360,2024-06
2024-06-05,7.892115116119385,7.892115116119385,7.837874255070993,7.892115116119385,141679,2024-06
2024-06-06,7.8740339279174805,7.910194783872327,7.864993498393066,7.892113924823497,163303,2024-06
2024-06-07,7.892115116119385,7.910195977897477,7.864994685595189,7.901155547008431,138366,2024-06
2024-06-10,7.841789245605469,7.887540817594401,7.814338651467571,7.887540817594401,104029,2024-06
2024-06-11,7.8051886558532715,7.860090720237695,7.8051886558532715,7.8417897412299835,131641,2024-06
2024-06-12,7.786888599395752,7.823489685007066,7.777738109833245,7.814339195444559,176575,2024-06
2024-06-13,7.759436130523682,7.79603808405575,7.74113602639625,7.777737107289716,165800,2024-06
2024-06-14,7.8051886558532715,7.832640124364837,7.768587570476559,7.78688854948427,147428,2024-06
2024-06-17,7.731986045837402,7.850939784713505,7.71368594050805,7.832639679384153,261934,2024-06
2024-06-18,7.713686466217041,7.777738148193064,7.704535976609404,7.741137062401234,91706,2024-06
2024-06-19,7.704535961151123,7.750287536458795,7.686234981972567,7.713686450740401,158918,2024-06
2024-06-20,7.6953840255737305,7.75943569538572,7.686233537703859,7.72283461654479,159435,2024-06
2024-06-21,7.722835063934326,7.741136040734258,7.677084367211706,7.722835063934326,139418,2024-06
2024-06-24,7.731986045837402,7.759436640150762,7.695384962540037,7.704535451524044,107740,2024-06
2024-06-25,7.722835063934326,7.76858663329555,7.7045349597729995,7.750286529134223,112838,2024-06
2024-06-26,7.677084922790527,7.7502870900105725,7.667934433728355,7.722835622824055,197490,2024-06
2024-06-27,7.658783435821533,7.722835109723853,7.6130318661890435,7.677084412729973,230708,2024-06
2024-06-28,7.74113655090332,7.759436656270691,7.686234489523886,7.686234489523886,135497,2024-06
2024-07-01,7.768586158752441,7.777736646593451,7.731985080026956,7.768586158752441,133970,2024-07
2024-07-02,7.731986045837402,7.777737618118774,7.731986045837402,7.768587129134768,163061,2024-07
2024-07-03,7.750288009643555,7.777738607448636,7.741137519495604,7.759437627152734,89164,2024-07
2024-07-04,7.768586158752441,7.777736646593451,7.731985080026956,7.750286055708974,170186,2024-07
2024-07-05,7.8143391609191895,7.850940246368792,7.750287479542062,7.750287479542062,183092,2024-07
2024-07-08,7.805081367492676,7.842116117867215,7.768046617118135,7.8143393928527365,101761,2024-07
2024-07-09,7.805081367492676,7.842116117867215,7.777304642478197,7.823598301190897,65861,2024-07
2024-07-10,7.814338207244873,7.814338207244872,7.777303462489322,7.8050801832894585,121199,2024-07
2024-07-11,7.842115879058838,7.842115879058838,7.795822221755874,7.814339154890217,106541,2024-07
2024-07-12,7.953220367431641,7.953220367431641,7.823598299657113,7.842116116329802,126607,2024-07
2024-07-15,7.953220367431641,7.953220367431641,7.916185617064361,7.925444525400706,142259,2024-07
2024-07-16,7.934702396392822,7.953220212705255,7.888409621567902,7.953220212705255,149332,2024-07
2024-07-17,7.916184902191162,7.9532196492140095,7.89766708719073,7.925443809691379,100638,2024-07
2024-07-18,7.925444602966309,7.953220445269083,7.888409852236573,7.906926786112387,104367,2024-07
2024-07-19,7.906926155090332,7.953219810552505,7.888409222692284,7.916185062778373,107647,2024-07
2024-07-22,7.934702396392822,7.953220212705255,7.888409621567902,7.925444371214687,119398,2024-07
2024-07-23,7.906926155090332,7.953219810552505,7.906926155090332,7.934701995176421,100750,2024-07
2024-07-24,7.916184902191162,7.9532196492140095,7.89766708719073,7.925443809691379,112277,2024-07
2024-07-25,7.916184902191162,7.962478556714226,7.888409062668532,7.943960741713793,88606,2024-07
2024-07-26,7.943961143493652,7.980995892389597,7.879150553670265,7.879150553670265,134230,2024-07
2024-07-29,7.888408184051514,7.9717356933383225,7.842114534684673,7.9717356933383225,259828,2024-07
2024-07-30,7.953220367431641,7.999514026135264,7.888409775033426,7.916185617064361,298212,2024-07
2024-07-31,7.999514102935791,8.027289945233392,7.943961535362482,7.962479352212954,177357,2024-07
2024-08-01,8.018030166625977,8.02728907404636,7.980995419922453,8.008771259205593,120041,2024-08
2024-08-02,8.018030166625977,8.02728907404636,7.953219580639313,8.008771259205593,136545,2024-08
2024-08-05,7.953220367431641,7.9624792757679845,7.888409775033426,7.9624792757679845,188789,2024-08
2024-08-06,7.971736907958984,7.999513631598065,7.934702159418264,7.953219975177651,75033,2024-08
2024-08-07,8.027289390563965,8.027289390563965,7.943960986450878,7.943960986450878,126502,2024-08
2024-08-08,7.975742340087891,8.022603518411138,7.975742340087891,7.9851147545130665,146273,2024-08
2024-08-09,8.041346549987793,8.050718963359948,8.003857790301703,8.041346549987793,110224,2024-08
2024-08-12,8.003856658935547,8.041345413322503,7.985112728643273,8.041345413322503,111084,2024-08
2024-08-13,8.01323127746582,8.022603692093902,7.985114927384229,8.022603692093902,84654,2024-08
2024-08-14,8.041346549987793,8.041346549987793,8.013230203673858,8.022602617046015,87653,2024-08
2024-08-15,8.069464683532715,8.078837098980681,8.031975915543585,8.041348330991552,152123,2024-08
2024-08-16,8.228791236877441,8.285024829379362,8.069463767558405,8.069463767558405,236299,2024-08
2024-08-19,8.200675010681152,8.266280124749755,8.18193018163147,8.228791360453034,131689,2024-08
2024-08-20,8.172558784484863,8.228791484878908,8.153813955151744,8.191302720015326,146915,2024-08
2024-08-21,8.181929588317871,8.21004682985347,8.14444082673965,8.17255806827525,161962,2024-08
2024-08-22,8.210046768188477,8.256907943259927,8.172558006891832,8.191301940638867,121381,2024-08
2024-08-23,8.24753475189209,8.378744957158318,8.228789926109778,8.256907164783245,138616,2024-08
2024-08-26,8.181929588317871,8.294396766855112,8.153813240584851,8.238163177586491,263781,2024-08
2024-08-27,8.200675010681152,8.228791360453034,8.153813831859589,8.19130259615631,147776,2024-08
2024-08-28,8.219419479370117,8.247535827909305,8.200674651142256,8.200674651142256,123515,2024-08
2024-08-29,8.228791236877441,8.247536065645624,8.210047301911889,8.238163651261534,122335,2024-08
2024-08-30,8.24753475189209,8.266278683871914,8.228789926109778,8.256907164783245,151671,2024-08
2024-09-02,8.341257095336914,8.360001923132621,8.238163223868275,8.256908051663983,206473,2024-09
2024-09-03,8.360001564025879,8.37874549721385,8.331885217342649,8.360001564025879,109583,2024-09
2024-09-04,8.369375228881836,8.397491579768928,8.360002813985245,8.378746749975747,130324,2024-09
2024-09-05,8.378746032714844,8.406863274997644,8.322513335754449,8.378746032714844,215105,2024-09
2024-09-06,8.360001564025879,8.38811791070911,8.341256737035362,8.37874549721385,133688,2024-09
2024-09-09,8.402678489685059,8.412162542887476,8.336291926166323,8.364743181324481,190579,2024-09
2024-09-10,8.402678489685059,8.412162542887476,8.364743181324481,8.3742272345269,152065,2024-09
2024-09-11,8.412163734436035,8.412163734436035,8.383712475247872,8.383712475247872,93093,2024-09
2024-09-12,8.345776557922363,8.42164717990309,8.336292504062483,8.412163126043211,91845,2024-09
2024-09-13,8.36474323272705,8.383711339248448,8.336291977394055,8.345776030654754,125620,2024-09
2024-09-16,8.383712768554688,8.383712768554688,8.34577745349355,8.34577745349355,108288,2024-09
2024-09-17,8.412163734436035,8.412163734436035,8.355261216059708,8.383712475247872,82860,2024-09
2024-09-18,8.421646118164062,8.459581424371823,8.393194864620504,8.412162065499862,131151,2024-09
2024-09-19,8.336291313171387,8.42164597681855,8.260420702029249,8.42164597681855,187851,2024-09
2024-09-20,8.393195152282715,8.431130459790642,8.269905176769685,8.326807685807038,225034,2024-09
2024-09-23,8.374227523803711,8.440614089615684,8.355260321192773,8.393195630863776,153707,2024-09
2024-09-24,8.241454124450684,8.412163483383459,8.21300286611162,8.383712225044395,167055,2024-09
2024-09-25,8.146615982055664,8.288873172732528,8.061261305869882,8.250937861588753,253300,2024-09
2024-09-26,8.023324966430664,8.156098990641704,7.947454353866941,8.156098990641704,322742,2024-09
2024-09-27,8.00435733795166,8.061260752989188,7.881068263527033,7.947454827363232,305125,2024-09
2024-09-30,8.042293548583984,8.061261657207146,7.9759069773013165,8.00435823578686,146091,2024-09
2024-10-01,7.985391139984131,8.061261766608034,7.966423031103549,8.042293657727452,257011,2024-10
2024-10-02,7.947455406188965,7.9948747714323485,7.937971352250456,7.985390717493839,167148,2024-10
2024-10-03,7.928487300872803,7.994874774014648,7.871584786121695,7.947455408755949,180799,2024-10
2024-10-04,7.937971115112305,7.99487453259427,7.881068602079476,7.900035804940707,95242,2024-10
2024-10-07,8.03281021118164,8.06126146900294,7.937971479178405,7.947455533268564,158748,2024-10
2024-10-08,7.960787773132324,8.028007642522416,7.93197938850829,8.028007642522416,107272,2024-10
2024-10-09,7.855156898498535,7.989596645485669,7.835950697042036,7.989596645485669,179887,2024-10
2024-10-10,7.77833366394043,7.893568121416324,7.7207159773014515,7.893568121416324,167323,2024-10
2024-10-11,7.759127616882324,7.816745304663059,7.72071613029586,7.739922331490131,155796,2024-10
2024-10-14,7.787935733795166,7.835950319319841,7.730318963807194,7.75912734880118,111149,2024-10
2024-10-15,7.739922523498535,7.826347683610515,7.730319422663171,7.787936196071157,136590,2024-10
2024-10-16,7.739922523498535,7.778334011037893,7.7111132209924405,7.739922523498535,162984,2024-10
2024-10-17,7.7111124992370605,7.7783332829906895,7.7111124992370605,7.7783332829906895,115894,2024-10
2024-10-18,7.77833366394043,7.77833366394043,7.7207159773014515,7.730319077708291,154283,2024-10
2024-10-21,7.730319023132324,7.816745094579594,7.701510637917252,7.77833360902548,195814,2024-10
2024-10-22,7.7111124992370605,7.759127083117648,7.691907215166035,7.730318699110102,165281,2024-10
2024-10-23,7.6630988121032715,7.730319141805427,7.653495711616807,7.701510756148099,141846,2024-10
2024-10-24,7.6054816246032715,7.6823045973122275,7.586275881426032,7.65349575359585,164842,2024-10
2024-10-25,7.682304382324219,7.682304382324219,7.60548141176514,7.60548141176514,141920,2024-10
2024-10-28,7.7207159996032715,7.759127485539524,7.634289927296187,7.663098770698892,127849,2024-10
2024-10-29,7.835949897766113,7.8839644807077285,7.701510164491988,7.701510164491988,159469,2024-10
2024-10-30,7.797538757324219,7.864758626916019,7.768730372613739,7.855156442547218,170626,2024-10
2024-10-31,7.797538757324219,7.835950242205539,7.768730372613739,7.768730372613739,85773,2024-10
2024-11-01,7.759127616882324,7.835950590055251,7.759127616882324,7.816745304663059,112034,2024-11
2024-11-04,7.759127616882324,7.8455536906523875,7.759127616882324,7.835950590055251,159600,2024-11
2024-11-05,7.816745281219482,7.835950566554076,7.759127593611551,7.826347465985742,163249,2024-11
2024-11-06,7.826347351074219,7.855156652356226,7.7687305801143305,7.7783336805416665,120642,2024-11
2024-11-07,7.845553874969482,7.864759160812869,7.797539286657868,7.816745488303353,129446,2024-11
2024-11-08,7.792050361633301,7.869873509777133,7.792050361633301,7.869873509777133,127866,2024-11
2024-11-11,7.723954677581787,7.94769645470571,7.714226552381271,7.792050162397778,171888,2024-11
2024-11-12,7.558579921722412,7.782321688830798,6.95545010216503,7.694770421395446,256484,2024-11
2024-11-13,7.451573371887207,7.636403580143587,7.441845710327688,7.636403580143587,274068,2024-11
2024-11-14,7.626676082611084,7.685043444811161,7.471029319548316,7.529396681748394,245800,2024-11
2024-11-18,7.704499244689941,7.772594268769042,7.548852945237639,7.62667609496379,151602,2024-11
2024-11-19,7.772593975067139,7.811505548459868,7.704498953561134,7.704498953561134,115305,2024-11
2024-11-21,7.675314903259277,7.811505407679379,7.626675669326224,7.7823219600920535,199587,2024-11
2024-11-22,7.714226722717285,7.772594083621556,7.646131700260245,7.675315148781105,159151,2024-11
2024-11-25,7.743410110473633,7.792049806529724,7.685042753523834,7.733681985717406,223610,2024-11
2024-11-26,7.733682155609131,7.772593727763797,7.723954494501729,7.733682155609131,117600,2024-11
2024-11-27,7.782321929931641,7.8796013251458135,7.723954571120657,7.723954571120657,220429,2024-11
2024-11-28,7.733682155609131,7.8406896748282575,7.723954494501729,7.821233424888395,212789,2024-11
2024-11-29,7.772593975067139,7.821233673739322,7.675315041585315,7.733682401674409,196704,2024-11
2024-12-02,7.792050361633301,7.821233810255961,7.733682536662874,7.821233810255961,107156,2024-12
2024-12-03,7.723954677581787,7.801778287598294,7.704498891043296,7.792050162397778,106329,2024-12
2024-12-04,7.558579921722412,7.77259356406575,7.509940225622212,7.72395433182807,212438,2024-12
2024-12-05,7.305655002593994,7.675314945181926,7.305655002593994,7.5683083516272145,397888,2024-12
2024-12-06,7.441845893859863,7.5780364060897485,7.32511116909139,7.32511116909139,198103,2024-12
2024-12-09,7.259375095367432,7.417187444076104,7.24951158841419,7.417187444076104,174116,2024-12
2024-12-10,7.091699123382568,7.348144185827773,7.002929443531053,7.259374976294147,256355,2024-12
2024-12-11,7.111425876617432,7.259375190632302,7.0522462450750645,7.101562369534752,188200,2024-12
2024-12-12,7.071972846984863,7.2100586550507675,7.062109339821203,7.0818358838306175,170780,2024-12
2024-12-13,7.1015625,7.229785272523039,7.1015625,7.121289044209859,177682,2024-12
2024-12-16,7.141015529632568,7.1903321249101815,7.0719728606254,7.111425948720327,146167,2024-12
2024-12-17,7.062108993530273,7.150878672378767,7.022655907446028,7.150878672378767,211894,2024-12
2024-12-18,7.022655963897705,7.1311521866604695,7.0029294206970105,7.062109050299094,139280,2024-12
2024-12-19,7.022655963897705,7.09169910025908,6.9536132978542184,7.022655963897705,197565,2024-12
2024-12-20,7.121288776397705,7.170605370226647,6.983202972121721,7.0226560590577165,165004,2024-12
2024-12-23,7.417187690734863,7.446777742260706,7.15087910827393,7.180469159799773,140933,2024-12
2024-12-26,7.49609375,7.5355468378696395,7.298828310651805,7.38759752319954,125877,2024-12
2024-12-27,7.604589939117432,7.772265796891467,7.525683763769157,7.565136851443294,136482,2024-12
2024-12-30,7.663769721984863,7.722949354664842,7.545410456624906,7.614453126259258,81190,2024-12
2025-01-02,7.732812881469727,7.742675918449013,7.614453145492887,7.732812881469727,91186,2025-01
2025-01-03,7.722949028015137,7.7426755714074424,7.624316311053606,7.732812534870236,85825,2025-01
2025-01-06,7.703222751617432,7.791992435118523,7.663769663465371,7.752539346966462,115053,2025-01
2025-01-07,7.5947265625,7.772265930401241,7.545410437219142,7.673633209521614,210836,2025-01
2025-01-08,7.574999809265137,7.673632997740544,7.5454102289768334,7.663769490765843,123336,2025-01
2025-01-09,7.409999847412109,7.579999923706055,7.360000133514404,7.570000171661377,257405,2025-01
2025-01-10,7.46999979019165,7.519999980926514,7.420000076293945,7.480000019073486,69210,2025-01
2025-01-13,7.429999828338623,7.519999980926514,7.409999847412109,7.46999979019165,76045,2025-01
2025-01-14,7.360000133514404,7.440000057220459,7.329999923706055,7.429999828338623,146818,2025-01
2025-01-15,7.349999904632568,7.460000038146973,7.349999904632568,7.420000076293945,101160,2025-01
